Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Billy Thomas,,0.4,0.2,-0.1
Corey Beck,82.8,0.4,0.2,-0.1
Elijah Millsap,74.0,0.4,0.1,-0.1
Brad Holland,67.3,0.3,0.1,-0.1
Paul Long,61.3,0.3,0.2,-0.2
Russ Lee,57.5,0.3,0.2,0
Anthony Parker,57.2,0.4,0.2,0
Jaren Jackson,54.7,0.4,0.1,-0.1
Gus Bailey,52.8,0.5,0.2,0
Pete Myers,52.1,0.5,0.3,-0.1
Julyan Stone,52.0,0.4,0.2,0.1
