,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,29,NJN,NBA,SF,25,356,.362,19.1,.404,.149,.011,.096,.149,.596,.447,.571,.000,.333,.429,.304,.824,.011,1,1.000,.518,.345,0,0
2005-06,30,WAS,NBA,SG,17,131,.325,23.7,.250,.025,.000,.025,.200,.750,.300,1.000,,.000,.250,.333,.667,.000,0,1.000,.400,.500,1,0
2007-08,32,TOT,NBA,SF,11,42,.235,23.8,.059,.000,.000,.059,.000,.941,.000,,,.000,,.250,,.000,0,1.000,.375,.333,0,0
2007-08,32,NJN,NBA,SF,4,8,.000,25.3,.000,.000,.000,.000,.000,1.000,,,,,,.000,,.000,0,,.333,.000,0,0
2007-08,32,CLE,NBA,SF,7,34,.286,23.6,.071,.000,.000,.071,.000,.929,.000,,,.000,,.308,,.000,0,1.000,.385,.400,0,0
Career,,,NBA,,53,529,.338,20.9,.325,.099,.007,.073,.146,.675,.408,.600,.000,.273,.364,.304,.800,.007,1,1.000,.461,.383,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NJN,NBA,,29,364,.351,19.3,.392,.144,.010,.093,.144,.608,.447,.571,.000,.333,.429,.288,.824,.010,1,1.000,.508,.333,0,0
1 season,,WAS,NBA,,17,131,.325,23.7,.250,.025,.000,.025,.200,.750,.300,1.000,,.000,.250,.333,.667,.000,0,1.000,.400,.500,1,0
1 season,,CLE,NBA,,7,34,.286,23.6,.071,.000,.000,.071,.000,.929,.000,,,.000,,.308,,.000,0,1.000,.385,.400,0,0
