,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2017-18,22,MIL,NBA,SG,54,776,2%,64%,33%,1%,,-2.1,-2.5,11,7,41,3,11,2,64,2,19
2018-19,23,MIL,NBA,SG,58,1034,,53%,43%,4%,,+0.6,-10.8,29,7,42,3,20,2,198,6,20
2019-20,24,MIL,NBA,SF,45,665,,19%,70%,11%,,+8.1,-4.0,18,7,21,6,18,2,110,6,26
Career,,,NBA,,157,2475,1%,47%,47%,5%,,+1.8,-6.4,58,21,104,12,49,6,372,14,65
