Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2012-13,21,DAL,NBA,SG,8,0,26,11.8,27.5,0.429,3.9,5.9,0.667,7.9,21.6,0.364,3.9,3.9,1,2,3.9,5.9,2,2,0,3.9,5.9,31.4,NA,98,109
2013-14,22,TOT,NBA,SG,13,0,80,3.8,13.3,0.286,0.6,4.4,0.143,3.2,8.9,0.357,8.3,10.2,0.813,0.6,3.2,3.8,5.1,1.9,0,1.3,10.2,16.5,NA,108,110
2013-14,22,ATL,NBA,SG,5,0,22,2.3,4.6,0.5,0,2.3,0,2.3,2.3,1,0,4.6,0,0,2.3,2.3,6.9,0,0,4.6,6.9,4.6,NA,64,114
2013-14,22,SAC,NBA,SG,8,0,58,4.4,16.7,0.263,0.9,5.3,0.167,3.5,11.4,0.308,11.4,12.3,0.929,0.9,3.5,4.4,4.4,2.6,0,0,11.4,21.1,NA,119,109
2014-15,23,LAC,NBA,SG,19,0,89,6.8,18.8,0.364,2.3,7.4,0.308,4.6,11.4,0.4,4,7.4,0.538,0.6,4.6,5.1,5.7,1.7,0,4,6.8,19.9,NA,88,108
2015-16,24,TOT,NBA,SG,44,3,410,4.5,13.2,0.343,1.5,4.9,0.308,3,8.3,0.364,4.5,6.9,0.655,0.4,4.4,4.8,2.5,1.8,0.3,2.6,5.1,15,NA,91,107
2015-16,24,CLE,NBA,SG,40,3,355,4.6,13.2,0.352,1.4,4.6,0.313,3.2,8.6,0.373,4.3,7,0.625,0.4,3.8,4.2,2.8,1.7,0.3,2.6,5.4,15.1,NA,91,106
2015-16,24,MIL,NBA,SG,4,0,55,3.7,13,0.286,1.9,6.5,0.286,1.9,6.5,0.286,5.6,6.5,0.857,0,8.3,8.3,0.9,1.9,0,2.8,3.7,14.8,NA,87,109
Career,NA,,NBA,,84,3,605,5.1,14.6,0.347,1.6,5.2,0.306,3.5,9.4,0.369,4.9,7.3,0.674,0.5,4.2,4.7,3.3,1.8,0.2,2.7,6.1,16.7,NA,93,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CLE,NBA,,40,3,355,4.6,13.2,0.352,1.4,4.6,0.313,3.2,8.6,0.373,4.3,7,0.625,0.4,3.8,4.2,2.8,1.7,0.3,2.6,5.4,15.1,NA,91,106
1 season,NA,LAC,NBA,,19,0,89,6.8,18.8,0.364,2.3,7.4,0.308,4.6,11.4,0.4,4,7.4,0.538,0.6,4.6,5.1,5.7,1.7,0,4,6.8,19.9,NA,88,108
1 season,NA,DAL,NBA,,8,0,26,11.8,27.5,0.429,3.9,5.9,0.667,7.9,21.6,0.364,3.9,3.9,1,2,3.9,5.9,2,2,0,3.9,5.9,31.4,NA,98,109
1 season,NA,SAC,NBA,,8,0,58,4.4,16.7,0.263,0.9,5.3,0.167,3.5,11.4,0.308,11.4,12.3,0.929,0.9,3.5,4.4,4.4,2.6,0,0,11.4,21.1,NA,119,109
1 season,NA,ATL,NBA,,5,0,22,2.3,4.6,0.5,0,2.3,0,2.3,2.3,1,0,4.6,0,0,2.3,2.3,6.9,0,0,4.6,6.9,4.6,NA,64,114
1 season,NA,MIL,NBA,,4,0,55,3.7,13,0.286,1.9,6.5,0.286,1.9,6.5,0.286,5.6,6.5,0.857,0,8.3,8.3,0.9,1.9,0,2.8,3.7,14.8,NA,87,109
