,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2017-18,19,BRK,NBA,C,72,1441,.589,3.7,.962,.668,.232,.038,.023,.038,.599,.698,.380,.333,.333,.333,.843,.353,117,1.000,.867,.385,2,1
2018-19,20,BRK,NBA,C,80,2096,.590,4.3,.921,.678,.220,.021,.002,.079,.629,.725,.384,.167,.000,.133,.830,.343,170,1.000,.867,.154,0,0
2019-20,21,BRK,NBA,C,64,1647,.646,2.4,.988,.772,.201,.012,.002,.012,.654,.737,.373,.200,.000,.000,.790,.472,165,,.800,.000,0,0
Career,,,NBA,,216,5184,.607,3.5,.953,.703,.218,.023,.008,.047,.628,.721,.380,.250,.273,.169,.821,.385,452,1.000,.862,.196,2,1
