Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1969-70,23,LAS,ABA,SF,17,NA,724,165,388,0.425,14,55,0.255,151,333,0.453,0.443,58,77,0.753,NA,NA,158,42,NA,43,52,402
1970-71,24,UTS,ABA,SF,18,NA,424,84,209,0.402,4,28,0.143,80,181,0.442,0.411,35,41,0.854,28,76,104,29,NA,21,45,207
Career,NA,,ABA,,35,NA,1148,249,597,0.417,18,83,0.217,231,514,0.449,0.432,93,118,0.788,28,76,262,71,NA,64,97,609
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"LAS,UTS",ABA,,35,NA,1148,249,597,0.417,18,83,0.217,231,514,0.449,0.432,93,118,0.788,28,76,262,71,NA,64,97,609
