Season,Team,Lg,Salary
2013-14,New York Knicks,NBA,"$1,196,760"
2014-15,New York Knicks,NBA,"$1,250,640"
2015-16,Atlanta Hawks,NBA,"$1,304,520"
2016-17,Atlanta Hawks,NBA,"$2,281,605"
2017-18,New York Knicks,NBA,"$16,500,000"
2018-19,Dallas Mavericks,NBA,"$17,325,000"
Career,(may be incomplete),,"$39,858,525"
