Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,23,SAS,NBA,SG,4,0,7,10.3,30.9,0.333,5.1,20.6,0.25,5.1,10.3,0.5,0,0,NA,0,5.1,5.1,10.3,5.1,5.1,5.1,5.1,25.7
2011-12,24,SAS,NBA,SG,14,12,289,4.7,11.3,0.418,2.5,7.2,0.345,2.2,4.1,0.545,0.9,1.2,0.7,0.4,5.2,5.6,1.9,0.9,1.2,1.9,3,12.8
2012-13,25,SAS,NBA,SG,21,21,669,4.5,10,0.446,3,6.1,0.482,1.5,3.9,0.389,0.6,0.8,0.8,1,3.7,4.7,1.7,1.2,1.2,1,2.7,12.5
2013-14,26,SAS,NBA,SG,23,23,529,5.3,10.8,0.491,3.3,6.9,0.475,2,3.9,0.517,0.6,0.7,0.818,0.6,4.1,4.7,1.4,2.2,1.2,1.4,3.4,14.5
2014-15,27,SAS,NBA,SG,7,7,204,3.7,10.8,0.344,2.1,7.1,0.3,1.6,3.7,0.429,0.7,1.1,0.667,1.2,2.6,3.9,2.6,1.2,1.2,0.9,2.1,10.2
2015-16,28,SAS,NBA,SG,10,10,267,4,8.8,0.462,3.2,6.5,0.5,0.8,2.3,0.353,0.3,0.4,0.667,0,4.2,4.2,0.9,2.8,1.1,0.8,2.7,11.6
2016-17,29,SAS,NBA,SG,16,16,436,3.7,9.2,0.405,2.1,6.3,0.342,1.6,2.9,0.543,0.7,1.2,0.571,1.1,3.6,4.7,1.9,0.8,1.2,1.4,2.5,10.2
2017-18,30,SAS,NBA,SG,5,5,103,2.8,10.5,0.267,1.7,7,0.25,1,3.5,0.3,0,0,NA,1.4,2.4,3.8,0.3,0.3,1.4,0.7,2.8,7.3
2018-19,31,TOR,NBA,SG,24,24,684,2.8,8.2,0.342,2.1,6.3,0.328,0.7,1.9,0.389,1.1,1.2,0.913,0.9,3.7,4.6,1.4,1.6,0.6,1.4,3.2,8.7
Career,NA,,NBA,,124,118,3188,4,9.8,0.414,2.6,6.5,0.397,1.4,3.2,0.451,0.7,0.9,0.768,0.8,3.8,4.6,1.6,1.5,1.1,1.3,2.9,11.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,SAS,NBA,,100,94,2504,4.4,10.2,0.43,2.7,6.6,0.414,1.6,3.6,0.46,0.6,0.8,0.712,0.8,3.9,4.6,1.7,1.5,1.2,1.2,2.8,12.1
1 season,NA,TOR,NBA,,24,24,684,2.8,8.2,0.342,2.1,6.3,0.328,0.7,1.9,0.389,1.1,1.2,0.913,0.9,3.7,4.6,1.4,1.6,0.6,1.4,3.2,8.7
