,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,22,CLE,NBA,SG,20,115,8%,57%,32%,4%,,-9.0,-16.9,4,1,5,0,3,2,11,0,5
2010-11,23,SAS,NBA,SG,8,92,,31%,67%,3%,,+10.5,+4.1,1,2,2,1,0,1,5,0,1
2011-12,24,SAS,NBA,SG,66,1522,,68%,31%,1%,,+8.5,+1.1,36,17,49,9,37,3,194,9,26
2012-13,25,SAS,NBA,SG,80,2201,,61%,38%,1%,,+7.5,+1.5,54,23,66,8,33,14,305,6,27
2013-14,26,SAS,NBA,SG,68,1651,1%,71%,29%,,,+9.9,+2.9,44,18,60,7,24,7,225,10,12
2014-15,27,SAS,NBA,SG,81,2312,1%,54%,44%,2%,,+9.6,+7.3,54,23,84,6,28,14,352,5,20
2015-16,28,SAS,NBA,SG,79,2062,,82%,18%,,,+12.7,+2.5,37,19,76,5,15,10,315,1,21
2016-17,29,SAS,NBA,SG,68,1807,,78%,22%,1%,,+8.3,+0.6,55,9,61,4,13,10,270,1,13
2017-18,30,SAS,NBA,SG,70,1791,,38%,58%,4%,,+2.4,-1.0,49,14,66,3,25,7,247,4,17
2018-19,31,TOR,NBA,SG,80,2216,,68%,31%,1%,,+14.0,+18.1,42,14,82,5,12,17,305,0,17
2019-20,32,LAL,NBA,SG,61,1529,,,86%,13%,,+8.8,+2.7,28,10,55,8,15,16,199,4,6
Career,,,NBA,,681,17298,,59%,39%,2%,,+9.1,+4.3,404,150,606,56,205,101,2428,40,165
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,SAS,NBA,,520,13438,,64%,35%,1%,,+8.5,+2.3,330,125,464,43,175,66,1913,36,137
1 season,,TOR,NBA,,80,2216,,68%,31%,1%,,+14.0,+18.1,42,14,82,5,12,17,305,0,17
1 season,,LAL,NBA,,61,1529,,,86%,13%,,+8.8,+2.7,28,10,55,8,15,16,199,4,6
1 season,,CLE,NBA,,20,115,8%,57%,32%,4%,,-9.0,-16.9,4,1,5,0,3,2,11,0,5
