,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,23,SAS,NBA,SG,4,7,,80%,14%,6%,,+12.5,+16.6,0,1,0,0,0,0,4,0,0
2011-12,24,SAS,NBA,SG,14,289,,69%,31%,,,+21.4,+24.5,8,3,12,3,3,1,33,0,5
2012-13,25,SAS,NBA,SG,21,669,,44%,51%,5%,,+3.2,-11.7,9,5,27,4,6,3,70,1,8
2013-14,26,SAS,NBA,SG,23,529,,73%,27%,,,+11.3,+2.2,14,4,28,1,6,1,50,2,7
2014-15,27,SAS,NBA,SG,7,204,,63%,33%,4%,,+8.3,+18.3,2,3,3,0,2,0,34,1,4
2015-16,28,SAS,NBA,SG,10,267,,82%,18%,,,+12.4,+5.4,0,4,15,0,1,1,14,1,0
2016-17,29,SAS,NBA,SG,16,436,,56%,35%,10%,,-5.4,-13.6,11,3,18,1,7,1,54,4,2
2017-18,30,SAS,NBA,SG,5,103,,23%,77%,,,-23.0,-23.7,1,1,3,0,0,3,2,0,2
2018-19,31,TOR,NBA,SG,24,684,,79%,21%,,,+7.6,+4.8,12,4,24,4,6,5,63,0,4
Career,,,NBA,,124,3188,,64%,33%,3%,,+6.2,+0.2,57,28,130,13,31,15,324,9,32
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,SAS,NBA,,100,2504,,60%,37%,3%,,+5.8,-1.1,45,24,106,9,25,10,261,9,28
1 season,,TOR,NBA,,24,684,,79%,21%,,,+7.6,+4.8,12,4,24,4,6,5,63,0,4
