Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,26,INA,ABA,PG,3,NA,118,4.6,12.8,0.357,1.2,4.3,0.286,3.4,8.5,0.393,1.5,2.1,0.714,NA,NA,3.1,4.3,2.7,4.3,11.9
Career,NA,,ABA,,3,NA,118,4.6,12.8,0.357,1.2,4.3,0.286,3.4,8.5,0.393,1.5,2.1,0.714,NA,NA,3.1,4.3,2.7,4.3,11.9
