Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,26,INA,ABA,PG,74,NA,2193,5.2,13.4,0.387,0.9,2.9,0.326,4.3,10.6,0.404,3.2,4,0.802,NA,NA,3.9,3.4,3.2,3.2,14.5
1968-69,27,INA,ABA,PG,27,NA,567,4.6,12.8,0.356,2.2,5.8,0.37,2.4,7,0.345,3.9,4.3,0.897,1.6,2.7,4.3,4,3.2,5.1,15.2
Career,NA,,ABA,,101,NA,2760,5.1,13.3,0.381,1.2,3.5,0.341,3.9,9.8,0.395,3.3,4.1,0.823,1.6,2.7,4,3.6,3.2,3.6,14.7
