Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1960-61,22,PHW,NBA,NA,7,NA,52,2.8,14.5,0.19,2.8,4.2,0.667,5.5,6.2,4.2,8.3
Career,NA,,NBA,NA,7,NA,52,2.8,14.5,0.19,2.8,4.2,0.667,5.5,6.2,4.2,8.3
