Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,27,OAK,ABA,C,16,445,11.1,0.455,0,0.361,NA,NA,18,5.4,NA,NA,19.9,11.9,NA,0,0.8,0.8,0.086
1969-70,28,WSA,ABA,C,7,267,9.9,0.474,0.03,0.269,NA,NA,16.7,8,NA,NA,20.2,13.2,NA,0,-0.2,-0.2,-0.042
1970-71,29,FLO,ABA,C,6,233,19.5,0.57,0.012,0.232,NA,NA,NA,8.6,NA,NA,11.7,NA,NA,0.5,0.3,0.8,0.157
1971-72,30,UTS,ABA,C,10,106,9.3,0.481,0,0.28,NA,NA,18.3,9.6,NA,NA,22.2,14.3,NA,0,0,0,0.021
Career,NA,,ABA,,39,1051,12.5,0.494,0.011,0.294,NA,NA,17.6,7.2,NA,NA,18,12.6,NA,0.4,0.9,1.4,0.063
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"OAK,WSA",ABA,,23,712,10.7,0.462,0.011,0.326,NA,NA,17.5,6.4,NA,NA,20,12.4,NA,0,0.6,0.6,0.038
1 season,NA,UTS,ABA,,10,106,9.3,0.481,0,0.28,NA,NA,18.3,9.6,NA,NA,22.2,14.3,NA,0,0,0,0.021
1 season,NA,FLO,ABA,,6,233,19.5,0.57,0.012,0.232,NA,NA,NA,8.6,NA,NA,11.7,NA,NA,0.5,0.3,0.8,0.157
