Season,Team,Lg,Salary
1999-00,Chicago Bulls,NBA,"$401,875"
2000-01,Chicago Bulls,NBA,"$440,000"
2001-02,Chicago Bulls,NBA,"$540,850"
2001-02,Philadelphia 76ers,NBA,"$468,297"
2003-04,Utah Jazz,NBA,"$663,679"
2004-05,Washington Wizards,NBA,"$745,046"
2005-06,Washington Wizards,NBA,"$1,670,000"
2006-07,Washington Wizards,NBA,"$1,803,600"
2007-08,Milwaukee Bucks,NBA,"$1,033,930"
2008-09,Portland Trail Blazers,NBA,"$1,141,838"
Career,(may be incomplete),,"$8,909,115"
