Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1960-61,23,STL,NBA,PG,75,NA,1898,6.3,14.9,0.425,4.1,5.7,0.713,NA,NA,6.4,4,NA,NA,4.1,16.7
1961-62,24,STL,NBA,PG,20,NA,870,5.8,15.1,0.385,3.5,4.6,0.764,NA,NA,5.4,4.8,NA,NA,2.6,15.1
1962-63,25,STL,NBA,PG,75,NA,2569,4.7,11.7,0.399,3.1,4.5,0.696,NA,NA,5.6,5.3,NA,NA,3.6,12.4
1963-64,26,STL,NBA,PG,78,NA,2526,4.8,11.5,0.413,3.8,5.2,0.74,NA,NA,4.8,5.1,NA,NA,4.1,13.4
1964-65,27,STL,NBA,PG,78,NA,2854,5.5,13.2,0.414,5.2,7,0.746,NA,NA,4.6,5.4,NA,NA,3.6,16.2
1965-66,28,STL,NBA,PG,69,NA,2692,5.5,12.8,0.431,5.6,7.1,0.793,NA,NA,4.3,5.7,NA,NA,3.3,16.6
1966-67,29,STL,NBA,PG,78,NA,2974,5.4,12.5,0.432,5.6,7.1,0.787,NA,NA,5,5.4,NA,NA,3.4,16.4
1967-68,30,STL,NBA,PG,82,NA,3169,6.2,14.2,0.438,6.2,8.1,0.768,NA,NA,5,7.7,NA,NA,2.9,18.6
1968-69,31,SEA,NBA,PG,82,NA,3463,6.7,15.2,0.44,5.7,7.4,0.77,NA,NA,5.3,7,NA,NA,3.1,19.1
1969-70,32,SEA,NBA,PG,75,NA,2802,5.8,13.7,0.42,5.6,7.1,0.788,NA,NA,4.9,8.8,NA,NA,2.7,17.1
1970-71,33,SEA,NBA,PG,71,NA,2641,6.4,15.3,0.419,6.3,7.8,0.803,NA,NA,4.3,8.9,NA,NA,2.7,19.1
1971-72,34,SEA,NBA,PG,80,NA,2989,5.8,12.4,0.466,5.8,7.5,0.774,NA,NA,4.1,9.2,NA,NA,2.5,17.3
1972-73,35,CLE,NBA,PG,75,NA,2973,6.9,15.4,0.449,4.8,5.8,0.828,NA,NA,4.2,7.6,NA,NA,2.7,18.6
1973-74,36,CLE,NBA,PG,74,NA,2483,6.7,14.4,0.465,4.2,5.2,0.801,1.2,2.9,4,7.6,1.4,0.2,2.4,17.6
1974-75,37,POR,NBA,PG,65,NA,1161,4.2,9.5,0.439,4.7,6.1,0.768,1.2,2.5,3.7,7.3,2.4,0.3,3,13
Career,NA,,NBA,,1077,NA,38064,5.9,13.6,0.432,5.1,6.6,0.774,1.2,2.8,4.8,6.8,1.7,0.3,3.1,16.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,STL,NBA,,555,NA,19552,5.5,13,0.421,4.8,6.4,0.757,NA,NA,5,5.6,NA,NA,3.5,15.8
4 seasons,NA,SEA,NBA,,308,NA,11895,6.2,14.2,0.436,5.8,7.4,0.783,NA,NA,4.7,8.4,NA,NA,2.8,18.2
2 seasons,NA,CLE,NBA,,149,NA,5456,6.8,15,0.456,4.5,5.5,0.816,1.2,2.9,4.1,7.6,1.4,0.2,2.5,18.2
1 season,NA,POR,NBA,,65,NA,1161,4.2,9.5,0.439,4.7,6.1,0.768,1.2,2.5,3.7,7.3,2.4,0.3,3,13
