Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1960-61,23,STL,NBA,PG,12,437,10.8,0.444,0.349,NA,NA,NA,12.9,NA,NA,NA,0.2,0.3,0.5,0.053,NA,NA,NA,NA,NA
1962-63,25,STL,NBA,PG,11,400,12.4,0.43,0.318,NA,NA,NA,23.3,NA,NA,NA,-0.2,0.6,0.4,0.047,NA,NA,NA,NA,NA
1963-64,26,STL,NBA,PG,12,413,15.5,0.51,0.406,NA,NA,NA,22.8,NA,NA,NA,0.8,0.2,0.9,0.108,NA,NA,NA,NA,NA
1964-65,27,STL,NBA,PG,4,147,11.7,0.459,0.509,NA,NA,NA,14.1,NA,NA,NA,0,0.2,0.2,0.071,NA,NA,NA,NA,NA
1965-66,28,STL,NBA,PG,10,391,14,0.476,0.58,NA,NA,NA,23.7,NA,NA,NA,0.2,0.3,0.5,0.06,NA,NA,NA,NA,NA
1966-67,29,STL,NBA,PG,9,378,18.5,0.523,0.621,NA,NA,NA,25.3,NA,NA,NA,0.9,0.4,1.3,0.164,NA,NA,NA,NA,NA
1967-68,30,STL,NBA,PG,6,237,16.8,0.506,0.44,NA,NA,NA,29.5,NA,NA,NA,0.3,0.2,0.5,0.105,NA,NA,NA,NA,NA
Career,NA,,NBA,,64,2403,14.3,0.478,0.453,NA,NA,NA,21.8,NA,NA,NA,2.3,2.1,4.3,0.087,NA,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,STL,NBA,,64,2403,14.3,0.478,0.453,NA,NA,NA,21.8,NA,NA,NA,2.3,2.1,4.3,0.087,NA,NA,NA,NA,NA
