,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1960-61,23,STL,NBA,,10,22,9,10,,,12,,,,6,21
1962-63,25,STL,NBA,,8,20,6,7,,,10,,,,6,20
1963-64,26,STL,NBA,,11,,8,10,,,,,,,5,30
1964-65,27,STL,NBA,,10,21,9,13,,,5,5,,,5,25
1965-66,28,STL,NBA,,10,23,13,14,,,13,12,,,5,30
1966-67,29,STL,NBA,,10,22,16,17,,,,,,,5,31
1967-68,30,STL,NBA,,10,22,9,10,,,7,11,,,6,29
Career,,,,,11,,16,17,,,,,,,6,31
