,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1980-81,22,POR,NBA,,16,,1,,,,7,10,,,,,,,,,35,
1981-82,23,POR,NBA,,13,25,2,,13,,11,13,2,5,6,15,5,1,8,6,33,30.1
1982-83,24,DAL,NBA,,16,22,1,,16,,8,10,,,8,10,,,,6,35,
1983-84,25,NJN,NBA,,9,17,1,3,9,16,8,9,3,5,5,16,4,1,5,6,21,22.6
1984-85,26,NJN,NBA,,11,19,1,2,11,19,10,10,3,5,6,17,6,2,4,5,24,27.7
1985-86,27,NJN,NBA,,9,18,1,2,9,18,9,12,3,4,5,9,4,1,6,5,21,18.6
Career,,,,,16,,2,,,,11,13,,,,,,,,,35,
3 Seasons,,NJN,NBA,,11,19,1,3,11,19,10,12,3,5,6,17,6,2,6,6,24,27.7
2 Seasons,,POR,NBA,,16,,2,,,,11,13,,,,,,,,,35,
1 Season,,DAL,NBA,,16,22,1,,16,,8,10,,,8,10,,,,6,35,
