Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,21,CIN,NBA,C,66,NA,24.1,4.1,10.6,0.387,3.1,4.8,0.656,9,1.5,3.5,11.4
1959-60,22,CIN,NBA,C,73,NA,21.8,4.2,9.5,0.439,2.3,4.5,0.514,9.5,1.1,3.1,10.6
1960-61,23,CIN,NBA,C,79,NA,28.3,5.8,12.8,0.451,2.8,4.2,0.668,10.9,1.6,3.6,14.4
1961-62,24,CIN,NBA,C,75,NA,35,7.5,16.1,0.466,4.7,6.9,0.69,13,2.4,3.8,19.8
1962-63,25,CIN,NBA,C,76,NA,33,7,15.3,0.458,4.5,6.8,0.667,12.3,2.3,3.8,18.6
1963-64,26,CIN,NBA,C,80,NA,36.4,7,15.2,0.458,3.4,5.2,0.65,11.6,1.4,4.1,17.3
1964-65,27,CIN,NBA,C,74,NA,30.3,4.8,10.4,0.456,3.2,5,0.644,10,1.2,4,12.7
1965-66,28,CIN,NBA,C,80,NA,23.5,2.9,7.1,0.411,1.8,2.9,0.603,6.6,1,3.6,7.6
1966-67,29,BOS,NBA,C,72,NA,10.1,2,5,0.409,1.1,2,0.569,4.1,0.6,1.9,5.2
1967-68,30,BOS,NBA,C,78,NA,13.9,2.5,6.2,0.4,1.4,2.4,0.589,4.1,0.7,2.2,6.3
1968-69,31,MIL,NBA,C,78,NA,30.2,4.9,11.5,0.427,3.3,5,0.664,8.6,1.9,3.9,13.1
Career,NA,,NBA,,831,NA,26.2,4.8,10.9,0.44,2.9,4.5,0.64,9.1,1.4,3.4,12.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,CIN,NBA,,603,NA,29.2,5.4,12.2,0.446,3.2,5,0.643,10.4,1.6,3.7,14.1
2 seasons,NA,BOS,NBA,,150,NA,12.1,2.3,5.6,0.404,1.3,2.2,0.581,4.1,0.6,2.1,5.8
1 season,NA,MIL,NBA,,78,NA,30.2,4.9,11.5,0.427,3.3,5,0.664,8.6,1.9,3.9,13.1
