Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,21,CIN,NBA,C,66,NA,1590,272,702,0.387,206,314,0.656,597,96,232,750
1959-60,22,CIN,NBA,C,73,NA,1594,303,690,0.439,167,325,0.514,692,83,226,773
1960-61,23,CIN,NBA,C,79,NA,2233,458,1015,0.451,221,331,0.668,864,127,286,1137
1961-62,24,CIN,NBA,C,75,NA,2623,564,1210,0.466,356,516,0.69,977,182,286,1484
1962-63,25,CIN,NBA,C,76,NA,2511,534,1165,0.458,343,514,0.667,936,177,286,1411
1963-64,26,CIN,NBA,C,80,NA,2915,556,1213,0.458,271,417,0.65,925,113,325,1383
1964-65,27,CIN,NBA,C,74,NA,2243,352,772,0.456,239,371,0.644,741,92,297,943
1965-66,28,CIN,NBA,C,80,NA,1882,232,564,0.411,141,234,0.603,525,81,287,605
1966-67,29,BOS,NBA,C,72,NA,729,147,359,0.409,82,144,0.569,294,42,137,376
1967-68,30,BOS,NBA,C,78,NA,1088,193,483,0.4,109,185,0.589,321,52,174,495
1968-69,31,MIL,NBA,C,78,NA,2355,382,894,0.427,259,390,0.664,672,149,302,1023
Career,NA,,NBA,,831,NA,21763,3993,9067,0.44,2394,3741,0.64,7544,1194,2838,10380
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,CIN,NBA,,603,NA,17591,3271,7331,0.446,1944,3022,0.643,6257,951,2225,8486
2 seasons,NA,BOS,NBA,,150,NA,1817,340,842,0.404,191,329,0.581,615,94,311,871
1 season,NA,MIL,NBA,,78,NA,2355,382,894,0.427,259,390,0.664,672,149,302,1023
