Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1961-62,24,CIN,NBA,C,4,NA,32,3.5,7.5,0.467,7,9,0.778,11.3,2,4.3,14
1962-63,25,CIN,NBA,C,12,NA,32.8,6.3,14.1,0.45,4.1,6.2,0.662,13.5,1.3,4.6,16.8
1963-64,26,CIN,NBA,C,10,NA,36.3,5.3,13.9,0.381,2.8,4.5,0.622,12.4,2.1,4.6,13.4
1964-65,27,CIN,NBA,C,4,NA,30.8,5.3,12,0.438,2.3,2.8,0.818,6.3,2,5,12.8
1965-66,28,CIN,NBA,C,5,NA,27.8,3.2,7.6,0.421,1.4,2.4,0.583,6.8,0.4,4.6,7.8
1966-67,29,BOS,NBA,C,5,NA,7.6,2.4,6.2,0.387,0.4,0.8,0.5,2.6,0.6,1.8,5.2
1967-68,30,BOS,NBA,C,16,NA,10.1,1.4,3.7,0.39,0.8,1.8,0.448,2.8,0.4,2.3,3.7
Career,NA,,NBA,,56,NA,24.1,3.8,9.2,0.418,2.4,3.8,0.645,8,1.1,3.7,10.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,CIN,NBA,,35,NA,32.8,5.1,12.1,0.425,3.5,5.1,0.68,11.1,1.6,4.6,13.7
2 seasons,NA,BOS,NBA,,21,NA,9.5,1.7,4.3,0.389,0.7,1.6,0.455,2.8,0.4,2.1,4
