Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1976-77,24,TOT,NBA,SF,37,NA,262,5.6,12.2,0.461,1.5,1.8,0.846,3.6,5.5,9.1,3.3,1.1,0,NA,5.1,12.8
1976-77,24,HOU,NBA,SF,2,NA,7,0,10.3,0,0,0,NA,5.1,0,5.1,5.1,5.1,0,NA,5.1,0
1976-77,24,CHI,NBA,SF,35,NA,255,5.8,12.3,0.471,1.6,1.8,0.846,3.5,5.6,9.2,3.2,1,0,NA,5.1,13.1
1978-79,26,DEN,NBA,SF,20,NA,128,5.1,12.1,0.419,0.8,1.4,0.6,3.7,4.2,7.9,2.3,1.4,0,3.7,5.6,11
Career,NA,,NBA,,57,NA,390,5.4,12.2,0.447,1.3,1.7,0.778,3.6,5.1,8.7,3,1.2,0,3.7,5.3,12.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHI,NBA,,35,NA,255,5.8,12.3,0.471,1.6,1.8,0.846,3.5,5.6,9.2,3.2,1,0,NA,5.1,13.1
1 season,NA,DEN,NBA,,20,NA,128,5.1,12.1,0.419,0.8,1.4,0.6,3.7,4.2,7.9,2.3,1.4,0,3.7,5.6,11
1 season,NA,HOU,NBA,,2,NA,7,0,10.3,0,0,0,NA,5.1,0,5.1,5.1,5.1,0,NA,5.1,0
