Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1976-77,24,CHI,NBA,SF,1,NA,4,0,23.4,0,0,0,NA,11.7,23.4,35.1,0,0,0,NA,11.7,0,NA,NA,98
Career,NA,,NBA,,1,NA,4,0,23.4,0,0,0,NA,11.7,23.4,35.1,0,0,0,NA,11.7,0,NA,NA,98
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHI,NBA,,1,NA,4,0,23.4,0,0,0,NA,11.7,23.4,35.1,0,0,0,NA,11.7,0,NA,NA,98
