Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1976-77,24,TOT,NBA,SF,37,NA,262,7.5,16.3,0.461,2,2.4,0.846,4.8,7.3,12.1,4.4,1.5,0,NA,6.8,17,NA,NA,98
1976-77,24,HOU,NBA,SF,2,NA,7,0,13.5,0,0,0,NA,6.8,0,6.8,6.8,6.8,0,NA,6.8,0,NA,NA,97
1976-77,24,CHI,NBA,SF,35,NA,255,7.7,16.4,0.471,2.1,2.4,0.846,4.7,7.5,12.2,4.3,1.3,0,NA,6.8,17.5,NA,NA,98
1978-79,26,DEN,NBA,SF,20,NA,128,6.4,15.2,0.419,1.1,1.8,0.6,4.6,5.3,9.9,2.8,1.8,0,4.6,7.1,13.8,NA,84,104
Career,NA,,NBA,,57,NA,390,7.1,15.9,0.447,1.7,2.2,0.778,4.7,6.6,11.3,3.9,1.6,0,1.6,6.9,15.9,NA,84,100
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHI,NBA,,35,NA,255,7.7,16.4,0.471,2.1,2.4,0.846,4.7,7.5,12.2,4.3,1.3,0,NA,6.8,17.5,NA,NA,98
1 season,NA,DEN,NBA,,20,NA,128,6.4,15.2,0.419,1.1,1.8,0.6,4.6,5.3,9.9,2.8,1.8,0,4.6,7.1,13.8,NA,84,104
1 season,NA,HOU,NBA,,2,NA,7,0,13.5,0,0,0,NA,6.8,0,6.8,6.8,6.8,0,NA,6.8,0,NA,NA,97
