Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,24,MNM,ABA,SF,10,374,11.9,0.447,0,0.359,NA,NA,9.4,4.6,8.4,16.8,NA,-0.1,0.6,0.5,0.07
1968-69,25,KEN,ABA,SF,7,157,5.7,0.351,0.035,0.281,NA,NA,11.8,8.6,11.1,17.9,NA,-0.4,0.1,-0.3,-0.091
1969-70,26,KEN,ABA,SF,12,354,13.4,0.588,0,0.384,NA,NA,12.7,4.8,17.8,15.1,NA,0.7,0.3,1,0.132
1970-71,27,UTS,ABA,SF,3,10,12,0.333,0.333,0,NA,NA,NA,12.9,0,NA,NA,0,0,0,-0.151
Career,NA,,ABA,,32,895,11.4,0.474,0.013,0.345,NA,NA,11.1,5.5,12.1,16.3,NA,0.2,1,1.2,0.064
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,KEN,ABA,,19,511,11.1,0.503,0.013,0.346,NA,NA,12.4,6,15.5,16,NA,0.3,0.4,0.7,0.064
1 season,NA,MNM,ABA,,10,374,11.9,0.447,0,0.359,NA,NA,9.4,4.6,8.4,16.8,NA,-0.1,0.6,0.5,0.07
1 season,NA,UTS,ABA,,3,10,12,0.333,0.333,0,NA,NA,NA,12.9,0,NA,NA,0,0,0,-0.151
