,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,23,CLE,NBA,,10,21,10,11,,,17,5,,,6,25
1973-74,24,CLE,NBA,,10,19,9,14,,,16,7,,,6,25
1974-75,25,CLE,NBA,,10,19,10,11,,,,,,,,24
1975-76,26,GSW,NBA,,6,,5,8,,,,,,,,12
1976-77,27,GSW,NBA,,5,8,7,9,4,6,10,4,2,2,6,12
Career,,,,,10,,10,14,,,,,,,,25
3 Seasons,,CLE,NBA,,10,21,10,14,,,,,,,,25
2 Seasons,,GSW,NBA,,6,,7,9,,,,,,,,12
