Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1975-76,26,GSW,NBA,PF,11,NA,12.9,1.5,3.4,0.432,1.6,2,0.818,0.8,1.7,2.5,0.9,0.3,0.4,2.5,4.5
Career,NA,,NBA,,11,NA,12.9,1.5,3.4,0.432,1.6,2,0.818,0.8,1.7,2.5,0.9,0.3,0.4,2.5,4.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,GSW,NBA,,11,NA,12.9,1.5,3.4,0.432,1.6,2,0.818,0.8,1.7,2.5,0.9,0.3,0.4,2.5,4.5
