,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2016-17,22,ATL,NBA,SF,59,981,,9%,72%,19%,,-0.6,+0.8,38,10,41,8,42,5,128,8,28
2017-18,23,ATL,NBA,SF,82,2464,,1%,86%,14%,,-6.9,-2.7,101,60,75,14,74,13,504,19,63
2018-19,24,ATL,NBA,SF,55,1552,,,69%,31%,,-7.7,-3.1,55,24,60,8,50,25,283,17,15
2019-20,25,BRK,NBA,SF,64,1857,,,16%,83%,1%,+1.7,+6.0,54,30,65,17,30,20,279,3,27
Career,,,NBA,,260,6854,,2%,61%,37%,,-3.9,+0.1,248,124,241,47,196,63,1194,47,133
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,ATL,NBA,,196,4997,,2%,78%,20%,,-5.9,-2.1,194,94,176,30,166,43,915,44,106
1 season,,BRK,NBA,,64,1857,,,16%,83%,1%,+1.7,+6.0,54,30,65,17,30,20,279,3,27
