,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,18,PHO,NBA,C,21,224,,,,,100%,-13.5,-9.9,9,3,16,0,5,0,21,1,2
2004-05,19,TOT,NBA,C,37,380,,,,,100%,-3.8,-3.9,7,7,27,1,11,0,24,4,14
2004-05,19,PHO,NBA,C,16,119,,,,,100%,+1.0,-6.7,4,4,10,1,5,0,3,0,3
2004-05,19,NOH,NBA,C,21,261,,,,,100%,-6.2,+2.2,3,3,17,0,6,0,21,4,11
2005-06,20,TOT,NBA,C,6,28,,,,,100%,-13.5,-11.3,0,2,0,0,1,0,5,0,1
2005-06,20,NOK,NBA,C,2,16,,,,,100%,-25.2,-22.1,0,1,0,0,0,0,5,0,0
2005-06,20,HOU,NBA,C,4,12,,,,,100%,+0.8,+2.3,0,1,0,0,1,0,0,0,1
Career,,,NBA,,64,632,,,,,100%,-7.7,-6.4,16,12,43,1,17,0,50,5,17
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHO,NBA,,37,343,,,,,100%,-8.5,-8.8,13,7,26,1,10,0,24,1,5
2 seasons,,"NOH,NOK",NBA,,23,277,,,,,100%,-7.3,+0.8,3,4,17,0,6,0,26,4,11
1 season,,HOU,NBA,,4,12,,,,,100%,+0.8,+2.3,0,1,0,0,1,0,0,0,1
