Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,23,POR,NBA,SG,1,0,28:34,8,10,0.8,2,3,0.667,0,0,NA,1,9,5,1,1,0,2,18
2008-09,24,POR,NBA,SG,1,0,31:10,7,8,0.875,0,0,NA,0,0,NA,0,5,5,0,0,0,2,14
2009-10,25,POR,NBA,SG,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Career,NA,,NBA,,2,0,60,15,18,0.833,2,3,0.667,0,0,NA,1,14,10,1,1,0,4,32
