,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,22,POR,NBA,SG,57,2015,2%,90%,8%,,,-5.4,-0.9,31,45,61,13,93,17,530,23,30
2007-08,23,POR,NBA,SG,74,2792,,85%,14%,,,+0.7,+6.5,52,47,70,17,159,24,985,42,51
2008-09,24,POR,NBA,SG,78,2903,,65%,35%,,,+8.7,+9.2,66,56,42,16,212,23,940,37,51
2009-10,25,POR,NBA,SG,65,2419,,55%,44%,1%,,+5.2,+3.3,53,40,57,14,184,17,706,39,45
2010-11,26,POR,NBA,SG,47,1310,,37%,62%,2%,,+2.7,+1.7,24,20,26,5,49,7,310,10,25
2012-13,28,MIN,NBA,SG,5,122,,100%,,,,+3.1,+5.5,4,3,2,0,3,0,54,0,1
Career,,,NBA,,326,11561,,69%,30%,,,+2.8,+4.7,230,211,258,65,700,88,3525,151,203
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,POR,NBA,,321,11439,,69%,30%,,,+2.8,+4.7,226,208,256,65,697,88,3471,151,202
1 season,,MIN,NBA,,5,122,,100%,,,,+3.1,+5.5,4,3,2,0,3,0,54,0,1
