Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,27,ROC,BAA,,4,NA,NA,NA,NA,0.317,NA,NA,0.706,NA,NA,NA,NA
1949-50,28,ROC,NBA,,2,NA,NA,NA,NA,0.471,NA,NA,0.846,NA,NA,NA,NA
1950-51,29,ROC,NBA,,14,NA,NA,NA,NA,0.471,NA,NA,0.91,NA,NA,NA,NA
1951-52,30,ROC,NBA,SG,6,NA,249,4.8,11.1,0.429,6.8,7.1,0.959,5.5,2.7,3.3,16.3
1952-53,31,ROC,NBA,SG,3,NA,116,4.3,11.5,0.378,7.1,8.4,0.852,6.5,2.8,4,15.8
1953-54,32,ROC,NBA,SG,6,NA,245,4.4,10.9,0.405,5.3,6.5,0.818,5.1,3.8,2.6,14.1
1954-55,33,ROC,NBA,SG,3,NA,100,5.8,12.6,0.457,7.9,8.6,0.917,7.6,2.9,2.9,19.4
Career,NA,,TOT,,38,NA,710,4.7,11.3,0.425,6.5,7.3,0.88,5.8,3.1,3.1,15.9
,NA,,NBA,,34,NA,710,4.7,11.3,0.438,6.5,7.3,0.893,5.8,3.1,3.1,15.9
,NA,,BAA,,4,NA,NA,NA,NA,0.317,NA,NA,0.706,NA,NA,NA,NA
