,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,27,MIL,NBA,SF,14,132,,2%,99%,,,+3.2,+1.8,1,2,14,1,9,0,11,2,1
2003-04,30,DET,NBA,SF,22,108,,3%,95%,2%,,-2.0,-10.2,5,2,4,1,0,0,2,0,1
2004-05,31,DET,NBA,SF,14,24,,1%,38%,58%,4%,-26.4,-32.5,0,0,1,0,1,0,0,0,1
Career,,,NBA,,50,264,,2%,92%,6%,,-1.6,-6.2,6,4,19,2,10,0,13,2,3
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DET,NBA,,36,132,,3%,85%,12%,1%,-6.5,-14.2,5,2,5,1,1,0,2,0,2
1 season,,MIL,NBA,,14,132,,2%,99%,,,+3.2,+1.8,1,2,14,1,9,0,11,2,1
