Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,24,TOT,NBA,PF,54,0,8.2,1.3,2.8,0.456,0.1,0.3,0.188,1.2,2.5,0.489,0.466,0.6,0.8,0.744,0.7,0.6,1.3,0.6,0.2,0.1,0.5,0.7,3.2
1991-92,24,CHI,NBA,PF,15,0,4.5,0.7,1.5,0.455,0,0.1,0,0.7,1.3,0.5,0.455,0.4,0.5,0.75,0.3,0.3,0.6,0.5,0,0,0.4,0.5,1.7
1991-92,24,MIN,NBA,PF,39,0,9.6,1.5,3.3,0.457,0.1,0.4,0.214,1.4,2.9,0.487,0.469,0.7,0.9,0.743,0.9,0.7,1.6,0.7,0.3,0.1,0.5,0.8,3.7
1992-93,25,TOT,NBA,PF,37,0,6.7,1.1,2.2,0.5,0,0.2,0.125,1.1,1.9,0.542,0.506,0.4,0.7,0.615,0.7,0.8,1.5,0.3,0.1,0.1,0.5,0.9,2.6
1992-93,25,MIN,NBA,PF,2,0,4,0,0.5,0,0,0.5,0,0,0,NA,0,0,0,NA,0,0,0,0.5,0,0,0.5,0.5,0
1992-93,25,DET,NBA,PF,35,0,6.9,1.1,2.3,0.506,0,0.2,0.143,1.1,2.1,0.542,0.513,0.5,0.7,0.615,0.8,0.8,1.6,0.3,0.1,0.1,0.5,0.9,2.8
1993-94,26,DEN,NBA,PF,28,0,5.5,0.6,1.8,0.34,0.1,0.5,0.143,0.5,1.3,0.417,0.36,0.8,1,0.786,0.3,0.5,0.8,0.4,0.3,0.1,0.4,0.6,2.1
1994-95,27,DEN,NBA,PF,8,0,4.9,0.4,1.3,0.3,0,0.1,0,0.4,1.1,0.333,0.3,0,0,NA,0.5,1,1.5,0.1,0,0,0.1,0.6,0.8
Career,NA,,NBA,,127,0,7,1,2.3,0.443,0,0.3,0.154,1,2,0.488,0.453,0.6,0.8,0.722,0.6,0.6,1.3,0.4,0.2,0.1,0.4,0.7,2.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MIN,NBA,,41,0,9.3,1.4,3.1,0.453,0.1,0.4,0.2,1.3,2.8,0.487,0.465,0.6,0.9,0.743,0.9,0.7,1.5,0.7,0.3,0.1,0.5,0.8,3.5
2 seasons,NA,DEN,NBA,,36,0,5.4,0.6,1.7,0.333,0.1,0.4,0.133,0.5,1.3,0.4,0.35,0.6,0.8,0.786,0.4,0.6,0.9,0.3,0.2,0.1,0.3,0.6,1.8
1 season,NA,DET,NBA,,35,0,6.9,1.1,2.3,0.506,0,0.2,0.143,1.1,2.1,0.542,0.513,0.5,0.7,0.615,0.8,0.8,1.6,0.3,0.1,0.1,0.5,0.9,2.8
1 season,NA,CHI,NBA,,15,0,4.5,0.7,1.5,0.455,0,0.1,0,0.7,1.3,0.5,0.455,0.4,0.5,0.75,0.3,0.3,0.6,0.5,0,0,0.4,0.5,1.7
