Season,Team,Lg,Salary
1991-92,Chicago Bulls,NBA,"$180,000"
1992-93,Detroit Pistons,NBA,"$250,000"
1993-94,Denver Nuggets,NBA,"$1,200,000"
Career,(may be incomplete),,"$1,630,000"
