Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,22,BUF,NBA,C,6,NA,271,76,159,0.478,NA,NA,NA,76,159,0.478,0.478,38,47,0.809,14,68,82,9,6,13,NA,25,190
1974-75,23,BUF,NBA,C,7,NA,327,104,216,0.481,NA,NA,NA,104,216,0.481,0.481,54,73,0.74,25,69,94,10,6,19,NA,29,262
1975-76,24,BUF,NBA,C,9,NA,406,97,215,0.451,NA,NA,NA,97,215,0.451,0.451,58,82,0.707,31,97,128,29,7,18,NA,37,252
1977-78,26,NYK,NBA,C,6,NA,238,61,126,0.484,NA,NA,NA,61,126,0.484,0.484,21,35,0.6,11,47,58,23,7,12,23,19,143
1981-82,30,LAL,NBA,C,14,NA,388,101,179,0.564,0,0,NA,101,179,0.564,0.564,32,47,0.681,21,74,95,22,10,21,35,43,234
1982-83,31,LAL,NBA,C,8,NA,166,37,84,0.44,2,6,0.333,35,78,0.449,0.452,11,14,0.786,15,31,46,5,11,10,14,23,87
1983-84,32,LAL,NBA,C,20,NA,447,111,215,0.516,0,1,0,111,214,0.519,0.516,57,81,0.704,30,78,108,12,12,27,39,63,279
1984-85,33,LAL,NBA,C,19,0,398,91,193,0.472,0,1,0,91,192,0.474,0.472,35,47,0.745,25,61,86,15,9,26,32,66,217
1985-86,34,PHI,NBA,C,5,0,73,20,36,0.556,0,0,NA,20,36,0.556,0.556,14,16,0.875,8,6,14,2,4,5,2,13,54
Career,NA,,NBA,,94,0,2714,698,1423,0.491,2,8,0.25,696,1415,0.492,0.491,320,442,0.724,180,531,711,127,72,151,145,318,1718
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,LAL,NBA,,61,0,1399,340,671,0.507,2,8,0.25,338,663,0.51,0.508,135,189,0.714,91,244,335,54,42,84,120,195,817
3 seasons,NA,BUF,NBA,,22,NA,1004,277,590,0.469,NA,NA,NA,277,590,0.469,0.469,150,202,0.743,70,234,304,48,19,50,NA,91,704
1 season,NA,NYK,NBA,,6,NA,238,61,126,0.484,NA,NA,NA,61,126,0.484,0.484,21,35,0.6,11,47,58,23,7,12,23,19,143
1 season,NA,PHI,NBA,,5,0,73,20,36,0.556,0,0,NA,20,36,0.556,0.556,14,16,0.875,8,6,14,2,4,5,2,13,54
