Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,22,BUF,NBA,C,1,0,13:00,3,4,0.75,NA,NA,NA,5,8,0.625,1,3,1,0,1,NA,4,11
1974-75,23,BUF,NBA,C,1,1,26:00,4,9,0.444,NA,NA,NA,3,3,1,4,6,2,0,0,NA,4,11
1975-76,24,BUF,NBA,C,1,1,29:00,10,14,0.714,NA,NA,NA,2,4,0.5,2,7,1,0,0,NA,5,22
1976-77,25,NYK,NBA,C,1,1,38:00,13,23,0.565,NA,NA,NA,4,4,1,3,10,2,3,1,NA,3,30
1977-78,26,NYK,NBA,C,1,0,20:00,7,14,0.5,NA,NA,NA,0,0,NA,3,4,0,1,0,3,2,14
Career,NA,,NBA,,5,3,126,37,64,0.578,NA,NA,NA,14,19,0.737,13,30,6,4,2,3,18,88
