Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1961-62,22,BOS,NBA,PG,6,32,-4.6,0.24,0.688,NA,NA,NA,3.5,NA,-0.2,0,-0.2,-0.285
1963-64,24,SFW,NBA,SG,11,256,8.4,0.419,0.412,NA,NA,NA,10.6,NA,-0.1,0.3,0.2,0.029
Career,NA,,NBA,,17,288,6.9,0.391,0.451,NA,NA,NA,9.8,NA,-0.3,0.3,0,-0.006
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SFW,NBA,,11,256,8.4,0.419,0.412,NA,NA,NA,10.6,NA,-0.1,0.3,0.2,0.029
1 season,NA,BOS,NBA,,6,32,-4.6,0.24,0.688,NA,NA,NA,3.5,NA,-0.2,0,-0.2,-0.285
