,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2019-20,22,BOS,NBA,PG,10,89,100%,,,,,+15.1,+8.8,8,2,5,0,1,0,30,0,0
Career,,,NBA,,10,89,100%,,,,,+15.1,+8.8,8,2,5,0,1,0,30,0,0
