Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1985-86,22,DET,NBA,SG,82,45,1957,6.8,14.1,0.481,0.1,0.4,0.313,6.6,13.7,0.485,4.5,5.6,0.798,1.4,1.4,2.8,9.2,1.6,0.3,3.7,4.7,18.1,NA,109,112
1986-87,23,DET,NBA,SG,79,75,2439,7.2,14.6,0.493,0.2,0.4,0.409,7,14.2,0.495,3.6,4.8,0.748,1,2.3,3.3,6.9,1.6,0.1,3.3,3.8,18.1,NA,107,109
1987-88,24,DET,NBA,SG,82,82,2732,8.1,17.2,0.472,0.1,0.3,0.211,8,16.8,0.477,4.5,5.5,0.815,1.1,2.4,3.6,6.9,1.6,0.3,3.1,2.8,20.7,NA,109,108
1988-89,25,DET,NBA,SG,69,67,2408,9.5,18.9,0.505,0.3,0.6,0.483,9.2,18.2,0.506,5.4,6.4,0.85,1.2,2.4,3.6,8.1,1.3,0.1,3.7,2.2,24.8,NA,114,109
1989-90,26,DET,NBA,SG,75,71,2578,10,20.9,0.48,0.4,1.1,0.4,9.6,19.8,0.485,5.9,6.5,0.9,1.2,3,4.2,7.3,1.2,0,2.9,2.5,26.3,NA,116,107
1990-91,27,DET,NBA,SG,80,80,3046,10.7,22.2,0.481,0.2,0.8,0.311,10.4,21.4,0.488,6.4,7.1,0.89,1.1,2.1,3.2,7.6,1.5,0.1,3.2,2.3,27.9,NA,115,108
1991-92,28,DET,NBA,SG,82,82,3192,9.6,21.5,0.448,0.8,2,0.408,8.8,19.6,0.452,6.8,7.8,0.867,1.3,1.7,3.1,6.2,1.2,0.2,3.2,2.4,26.8,NA,113,110
1992-93,29,DET,NBA,SG,77,77,3094,11.3,24.2,0.466,1.9,5,0.375,9.4,19.2,0.489,5.7,6.6,0.864,1,1.4,2.5,5.1,1.3,0.1,2.3,2.3,30.1,NA,118,113
1993-94,30,DET,NBA,SG,69,69,2591,9.9,22,0.452,2.4,6.3,0.388,7.5,15.7,0.477,5.4,6.5,0.836,0.7,2.3,3,5.1,1.2,0.1,3.1,2.3,27.7,NA,110,115
1994-95,31,DET,NBA,SG,67,67,2544,8.4,19.6,0.43,2.1,6.8,0.305,6.4,12.8,0.497,5.6,7,0.805,1,2.2,3.2,7.5,1.5,0.1,4.4,3.1,24.6,NA,105,117
1995-96,32,DET,NBA,PG,67,40,2193,6.4,14.9,0.426,3,7.4,0.406,3.3,7.5,0.447,4,4.9,0.822,0.7,2.7,3.4,6.6,1.1,0.1,2.4,2.6,19.8,NA,118,110
1996-97,33,DET,NBA,SG,79,79,2923,7.5,17,0.44,3.2,7.5,0.432,4.3,9.5,0.446,4.3,5,0.867,0.7,3,3.7,6.2,1.1,0,2.5,1.9,22.5,NA,119,110
1997-98,34,DET,NBA,SG,72,72,2326,7.7,18.5,0.416,3.7,10,0.371,4,8.5,0.468,3,3.6,0.825,0.3,2.1,2.4,5.9,1,0,2,2.3,22.1,NA,115,109
1998-99,35,DET,NBA,SG,38,38,1116,7.2,17.4,0.411,4.4,11,0.403,2.7,6.4,0.426,2.5,3,0.836,0.6,2.8,3.4,6.7,1.1,0.1,2.6,2.5,21.3,NA,114,106
Career,NA,,NBA,,1018,944,35139,8.8,19.1,0.46,1.5,3.8,0.382,7.3,15.3,0.48,5,5.9,0.843,1,2.2,3.2,6.8,1.3,0.1,3.1,2.7,24,NA,113,110
