Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,26,DET,NBA,SG,1,0,18:00,3,4,0.75,2,2,1,1,2,0.5,0,1,5,0,0,3,0,9
1990-91,27,DET,NBA,SG,1,1,15:00,1,4,0.25,0,1,0,0,0,NA,1,2,1,0,0,4,1,2
1991-92,28,DET,NBA,SG,1,0,17:00,2,7,0.286,0,2,0,0,0,NA,0,1,3,0,0,2,0,4
1992-93,29,DET,NBA,SG,1,0,17:00,2,8,0.25,1,4,0.25,0,0,NA,0,2,4,0,0,1,1,5
1994-95,31,DET,NBA,SG,1,0,21:00,5,8,0.625,1,2,0.5,0,0,NA,0,0,6,1,0,1,1,11
1996-97,33,DET,NBA,SG,1,0,10:00,1,4,0.25,1,4,0.25,0,0,NA,0,1,1,0,0,0,0,3
Career,NA,,NBA,,6,1,98,14,35,0.4,5,15,0.333,1,2,0.5,1,7,20,1,0,11,3,34
