Season,Team,Lg,Salary
1984-85,Golden State Warriors,NBA,"$225,000"
1985-86,Golden State Warriors,NBA,"$405,000"
1987-88,Golden State Warriors,NBA,"$400,000"
1988-89,San Antonio Spurs,NBA,"$425,000"
Career,(may be incomplete),,"$1,455,000"
