,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2013-14,20,TXTECH,32,706,73,193,41,111,60,65,14,44,40,14,1,26,53,247,.378,.369,.923,22.1,7.7,1.4,1.3
2015-16,22,ARKANSAS,32,866,174,380,81,187,100,115,19,77,29,20,0,41,68,529,.458,.433,.870,27.1,16.5,2.4,0.9
2016-17,23,ARKANSAS,36,890,168,383,74,191,108,119,20,62,43,16,4,60,63,518,.439,.387,.908,24.7,14.4,1.7,1.2
Career,,,100,2462,415,956,196,489,268,299,53,183,112,50,5,127,184,1294,.434,.401,.896,24.6,12.9,1.8,1.1
