,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1987-88,19,ETENNST,29,1060,116,237,34,89,109,132,,119,183,75,0,113,77,375,.489,.382,.826,36.6,12.9,4.1,6.3
1988-89,20,ETENNST,31,1007,134,263,42,94,138,163,,114,202,66,0,75,88,448,.510,.447,.847,32.5,14.5,3.7,6.5
1989-90,21,ETENNST,34,1123,167,291,63,127,107,122,,132,297,84,2,101,63,504,.574,.496,.877,33.0,14.8,3.9,8.7
1990-91,22,ETENNST,33,1114,221,371,84,142,136,152,,129,301,109,2,116,61,662,.596,.592,.895,33.8,20.1,3.9,9.1
Career,,,127,4304,638,1162,223,452,490,569,,494,983,334,4,405,289,1989,.549,.493,.861,33.9,15.7,3.9,7.7
