Season,Team,Lg,Salary
1992-93,Golden State Warriors,NBA,"$140,000"
1993-94,Golden State Warriors,NBA,"$250,000"
1994-95,Golden State Warriors,NBA,"$350,000"
1996-97,Denver Nuggets,NBA,"$247,500"
Career,(may be incomplete),,"$987,500"
