,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1952-53,25,BLB,NBA,,9,,3,7,,,5,21
1953-54,26,NYK,NBA,,7,12,5,5,,5,6,19
1954-55,27,NYK,NBA,,6,,7,,,,5,17
1955-56,28,NYK,NBA,,0,2,1,1,0,1,1,1
Career,,,,,9,,7,,,,6,21
3 Seasons,,NYK,NBA,,7,,7,,,,6,19
1 Season,,BLB,NBA,,9,,3,7,,,5,21
