Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1971-72,26,LAL,NBA,SF,10,71,3.1,0.277,NA,0.212,NA,NA,10.2,9.7,NA,NA,NA,NA,NA,-0.4,0.1,-0.3,-0.182
1972-73,27,DNR,ABA,SF,5,51,12.9,0.517,0,0.75,NA,NA,6.5,6.3,NA,NA,4.5,17,NA,0.1,0.1,0.1,0.105
Career,NA,,TOT,,15,122,7.2,0.366,0,0.388,NA,NA,8.6,8.3,NA,NA,4.5,17,NA,-0.3,0.2,-0.2,-0.062
,NA,,NBA,,10,71,3.1,0.277,NA,0.212,NA,NA,10.2,9.7,NA,NA,NA,NA,NA,-0.4,0.1,-0.3,-0.182
,NA,,ABA,,5,51,12.9,0.517,0,0.75,NA,NA,6.5,6.3,NA,NA,4.5,17,NA,0.1,0.1,0.1,0.105
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,LAL,NBA,,10,71,3.1,0.277,NA,0.212,NA,NA,10.2,9.7,NA,NA,NA,NA,NA,-0.4,0.1,-0.3,-0.182
1 season,NA,DNR,ABA,,5,51,12.9,0.517,0,0.75,NA,NA,6.5,6.3,NA,NA,4.5,17,NA,0.1,0.1,0.1,0.105
