,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,26,LAL,NBA,,2,10,,,,,2,3,,,4,1,,,,3,5
1972-73,27,DNR,ABA,,3,,0,,,,3,4,,,,,,,,,8
Career,,,TOT,,3,,,,,,3,4,,,,,,,,,8
,,,NBA,,2,10,,,,,2,3,,,4,1,,,,3,5
,,,ABA,,3,,0,,,,3,4,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,
1 Season,,LAL,NBA,,2,10,,,,,2,3,,,4,1,,,,3,5
1 Season,,DNR,ABA,,3,,0,,,,3,4,,,,,,,,,8
