Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1975-76,24,SEA,NBA,C,28,NA,10,1,2.8,0.342,0.6,1,0.621,1.1,1.5,2.6,0.5,0.3,0.4,1.4,2.6
Career,NA,,NBA,,28,NA,10,1,2.8,0.342,0.6,1,0.621,1.1,1.5,2.6,0.5,0.3,0.4,1.4,2.6
