Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,22,BOS,NBA,SG,48,NA,383,78,211,0.37,42,62,0.677,NA,NA,53,41,NA,NA,61,198
1967-68,23,SDR,NBA,SG,47,NA,1068,179,456,0.393,84,118,0.712,NA,NA,155,134,NA,NA,101,442
1968-69,24,SDR,NBA,SG,80,NA,2346,465,1093,0.425,233,310,0.752,NA,NA,362,339,NA,NA,240,1163
1969-70,25,SDR,NBA,SG,80,NA,2105,450,998,0.451,289,366,0.79,NA,NA,305,287,NA,NA,222,1189
1970-71,26,POR,NBA,SG,78,NA,2371,559,1283,0.436,326,402,0.811,NA,NA,376,323,NA,NA,190,1444
1971-72,27,GSW,NBA,PG,80,NA,2200,374,915,0.409,244,292,0.836,NA,NA,250,309,NA,NA,189,992
1972-73,28,GSW,NBA,PG,82,NA,2215,394,844,0.467,183,217,0.843,NA,NA,255,301,NA,NA,150,971
1973-74,29,GSW,NBA,SG,77,NA,1689,350,755,0.464,184,226,0.814,76,146,222,209,56,11,146,884
1974-75,30,TOT,NBA,SG,73,NA,1776,285,652,0.437,199,238,0.836,60,119,179,176,47,16,160,769
1974-75,30,NOJ,NBA,SG,45,NA,1238,215,480,0.448,156,188,0.83,45,83,128,137,35,16,109,586
1974-75,30,NYK,NBA,SG,28,NA,538,70,172,0.407,43,50,0.86,15,36,51,39,12,0,51,183
1975-76,31,NYK,NBA,SG,71,NA,1026,164,371,0.442,90,114,0.789,48,40,88,90,24,3,86,418
1976-77,32,PHI,NBA,SG,16,NA,231,28,64,0.438,10,18,0.556,7,7,14,23,4,0,28,66
Career,NA,,NBA,,732,NA,17410,3326,7642,0.435,1884,2363,0.797,191,312,2259,2232,131,30,1573,8536
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,GSW,NBA,,239,NA,6104,1118,2514,0.445,611,735,0.831,76,146,727,819,56,11,485,2847
3 seasons,NA,SDR,NBA,,207,NA,5519,1094,2547,0.43,606,794,0.763,NA,NA,822,760,NA,NA,563,2794
2 seasons,NA,NYK,NBA,,99,NA,1564,234,543,0.431,133,164,0.811,63,76,139,129,36,3,137,601
1 season,NA,POR,NBA,,78,NA,2371,559,1283,0.436,326,402,0.811,NA,NA,376,323,NA,NA,190,1444
1 season,NA,BOS,NBA,,48,NA,383,78,211,0.37,42,62,0.677,NA,NA,53,41,NA,NA,61,198
1 season,NA,NOJ,NBA,,45,NA,1238,215,480,0.448,156,188,0.83,45,83,128,137,35,16,109,586
1 season,NA,PHI,NBA,,16,NA,231,28,64,0.438,10,18,0.556,7,7,14,23,4,0,28,66
