Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,22,BOS,NBA,SG,5,NA,5.2,1.2,4.2,0.286,0.4,0.4,1,NA,NA,0.8,0.2,NA,NA,1,2.8
1968-69,24,SDR,NBA,SG,6,NA,8.5,1.5,3.8,0.391,1.2,1.3,0.875,NA,NA,0.5,1.2,NA,NA,0.8,4.2
1971-72,27,GSW,NBA,PG,5,NA,39.4,7.8,18.2,0.429,6,8.2,0.732,NA,NA,4,5.2,NA,NA,4,21.6
1972-73,28,GSW,NBA,PG,11,NA,30.5,5.5,13.4,0.408,2.1,2.5,0.852,NA,NA,3.5,3.5,NA,NA,2.5,13
1974-75,30,NYK,NBA,SG,3,NA,19.7,4.3,7,0.619,1.7,1.7,1,1.7,1,2.7,1.7,0.3,0.3,2,10.3
Career,NA,,NBA,,30,NA,22.3,4.2,10.1,0.419,2.2,2.8,0.807,1.7,1,2.5,2.6,0.3,0.3,2.1,10.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,GSW,NBA,,16,NA,33.3,6.2,14.9,0.416,3.3,4.3,0.779,NA,NA,3.7,4.1,NA,NA,3,15.7
1 season,NA,SDR,NBA,,6,NA,8.5,1.5,3.8,0.391,1.2,1.3,0.875,NA,NA,0.5,1.2,NA,NA,0.8,4.2
1 season,NA,BOS,NBA,,5,NA,5.2,1.2,4.2,0.286,0.4,0.4,1,NA,NA,0.8,0.2,NA,NA,1,2.8
1 season,NA,NYK,NBA,,3,NA,19.7,4.3,7,0.619,1.7,1.7,1,1.7,1,2.7,1.7,0.3,0.3,2,10.3
