Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1995-96,25,CLE,NBA,PG,1,0,20:00,4,10,0.4,1,4,0.25,2,2,1,1,1,3,1,1,3,1,11
1996-97,26,CLE,NBA,PG,1,0,17:00,4,11,0.364,2,4,0.5,0,0,NA,1,3,8,2,0,0,2,10
Career,NA,,NBA,,2,0,37,8,21,0.381,3,8,0.375,2,2,1,2,4,11,3,1,3,3,21
