Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,25,TOT,NBA,PF,68,NA,NA,0.406,0.541,NA,NA,NA,NA,NA,1.4,2.7,4.1,NA
1949-50,25,TRI,NBA,PF,4,NA,NA,0.416,0.462,NA,NA,NA,NA,NA,0.1,0.1,0.2,NA
1949-50,25,FTW,NBA,PF,64,NA,NA,0.405,0.545,NA,NA,NA,NA,NA,1.3,2.6,3.9,NA
1950-51,26,FTW,NBA,PF,68,NA,NA,0.434,0.428,NA,NA,NA,NA,NA,2.6,3.1,5.7,NA
1951-52,27,FTW,NBA,PF,66,2148,16.1,0.473,0.677,NA,NA,NA,NA,NA,3.7,2.3,5.9,0.132
1952-53,28,TOT,NBA,PF,69,1424,12.4,0.431,0.547,NA,NA,NA,NA,NA,0.8,1.4,2.1,0.072
1952-53,28,FTW,NBA,,52,982,11.8,0.402,0.553,NA,NA,NA,NA,NA,0.1,1.2,1.3,0.065
1952-53,28,BLB,NBA,PF,17,442,13.8,0.5,0.532,NA,NA,NA,NA,NA,0.7,0.1,0.8,0.087
Career,NA,,NBA,,271,3572,14.6,0.437,0.535,NA,NA,NA,NA,NA,8.4,9.5,17.8,0.108
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,FTW,NBA,,250,3130,14.7,0.434,0.536,NA,NA,NA,NA,NA,7.6,9.2,16.8,0.111
1 season,NA,BLB,NBA,,17,442,13.8,0.5,0.532,NA,NA,NA,NA,NA,0.7,0.1,0.8,0.087
1 season,NA,TRI,NBA,,4,NA,NA,0.416,0.462,NA,NA,NA,NA,NA,0.1,0.1,0.2,NA
