Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,25,TOT,NBA,PF,68,NA,NA,2.3,7.1,0.326,2.5,3.8,0.65,NA,1.7,2.6,7.1
1949-50,25,TRI,NBA,PF,4,NA,NA,2,6.5,0.308,2.5,3,0.833,NA,2,3.3,6.5
1949-50,25,FTW,NBA,PF,64,NA,NA,2.3,7.1,0.327,2.5,3.9,0.641,NA,1.7,2.5,7.1
1950-51,26,FTW,NBA,PF,68,NA,NA,3.8,10.1,0.37,3,4.3,0.681,7,2.7,3.7,10.5
1951-52,27,FTW,NBA,PF,66,NA,32.5,2.8,7.3,0.388,3.3,4.9,0.668,7.8,3.2,4,8.9
1952-53,28,TOT,NBA,PF,69,NA,20.6,1.3,3.7,0.363,1.3,2,0.629,4.3,2.3,2.4,4
1952-53,28,FTW,NBA,,52,NA,18.9,1.1,3.4,0.33,1.2,1.9,0.616,4,2.1,2.3,3.4
1952-53,28,BLB,NBA,PF,17,NA,26,2,4.5,0.442,1.6,2.4,0.659,5.2,2.8,2.8,5.6
Career,NA,,NBA,,271,NA,26.5,2.5,7,0.363,2.5,3.8,0.662,6.3,2.5,3.2,7.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,FTW,NBA,,250,NA,26.5,2.6,7.2,0.36,2.6,3.9,0.66,6.4,2.4,3.2,7.7
1 season,NA,BLB,NBA,,17,NA,26,2,4.5,0.442,1.6,2.4,0.659,5.2,2.8,2.8,5.6
1 season,NA,TRI,NBA,,4,NA,NA,2,6.5,0.308,2.5,3,0.833,NA,2,3.3,6.5
