Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,25,TOT,NBA,PF,68,NA,NA,NA,NA,0.326,NA,NA,0.65,NA,NA,NA,NA
1949-50,25,TRI,NBA,PF,4,NA,NA,NA,NA,0.308,NA,NA,0.833,NA,NA,NA,NA
1949-50,25,FTW,NBA,PF,64,NA,NA,NA,NA,0.327,NA,NA,0.641,NA,NA,NA,NA
1950-51,26,FTW,NBA,PF,68,NA,NA,NA,NA,0.37,NA,NA,0.681,NA,NA,NA,NA
1951-52,27,FTW,NBA,PF,66,NA,2148,3.1,8,0.388,3.6,5.4,0.668,8.6,3.6,4.4,9.9
1952-53,28,TOT,NBA,PF,69,NA,1424,2.4,6.5,0.363,2.2,3.5,0.629,7.5,3.9,4.2,6.9
1952-53,28,FTW,NBA,,52,NA,982,2.2,6.6,0.33,2.2,3.6,0.616,7.6,4,4.3,6.6
1952-53,28,BLB,NBA,PF,17,NA,442,2.8,6.3,0.442,2.2,3.3,0.659,7.2,3.9,3.9,7.7
Career,NA,,NBA,,271,NA,3572,2.8,7.4,0.363,3.1,4.7,0.662,8.2,3.7,4.3,8.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,FTW,NBA,,250,NA,3130,2.8,7.6,0.36,3.2,4.9,0.66,8.3,3.7,4.4,8.8
1 season,NA,BLB,NBA,,17,NA,442,2.8,6.3,0.442,2.2,3.3,0.659,7.2,3.9,3.9,7.7
1 season,NA,TRI,NBA,,4,NA,NA,NA,NA,0.308,NA,NA,0.833,NA,NA,NA,NA
