Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1988-89,25,GSW,NBA,SF,1,0,14:00,1,4,0.25,0,0,NA,2,2,1,2,2,2,0,0,1,0,4
1989-90,26,GSW,NBA,SF,1,0,16:00,1,5,0.2,0,0,NA,1,2,0.5,1,3,1,2,1,1,0,3
1990-91,27,GSW,NBA,SF,1,1,24:00,4,8,0.5,1,1,1,4,4,1,0,2,2,2,0,2,2,13
1991-92,28,GSW,NBA,SF,1,1,24:00,6,7,0.857,1,1,1,0,0,NA,0,1,3,0,0,1,0,13
1992-93,29,GSW,NBA,SF,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Career,NA,,NBA,,4,2,78,12,24,0.5,2,2,1,7,8,0.875,3,8,8,4,1,5,2,33
