Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1971-72,23,HOU,NBA,SF,64,NA,11.8,1.4,4.1,0.34,0.9,1,0.833,NA,NA,2.2,0.8,NA,NA,2,3.7
1972-73,24,TOT,NBA,SF,67,NA,11,1.2,3.3,0.36,0.7,0.9,0.746,NA,NA,1.4,0.9,NA,NA,1.7,3.1
1972-73,24,HOU,NBA,SF,1,NA,2,0,1,0,0,0,NA,NA,NA,0,1,NA,NA,1,0
1972-73,24,KCO,NBA,SF,66,NA,11.1,1.2,3.3,0.362,0.7,1,0.746,NA,NA,1.4,0.9,NA,NA,1.7,3.1
1973-74,25,SEA,NBA,SF,71,NA,21.5,4.3,9.9,0.431,2.3,2.8,0.806,1.3,1.9,3.1,1.1,0.5,0.3,2.7,10.8
1974-75,26,WSB,NBA,SF,59,NA,7.2,1.3,3.2,0.389,0.8,1.1,0.75,0.4,0.6,1,0.3,0.2,0.1,1,3.3
1975-76,27,BUF,NBA,SF,72,NA,12,1.8,4.2,0.429,1.1,1.3,0.828,0.6,0.9,1.5,0.7,0.2,0.2,1.8,4.7
Career,NA,,NBA,,333,NA,12.9,2,5,0.402,1.2,1.5,0.799,0.8,1.1,1.9,0.8,0.3,0.2,1.9,5.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BUF,NBA,,72,NA,12,1.8,4.2,0.429,1.1,1.3,0.828,0.6,0.9,1.5,0.7,0.2,0.2,1.8,4.7
1 season,NA,SEA,NBA,,71,NA,21.5,4.3,9.9,0.431,2.3,2.8,0.806,1.3,1.9,3.1,1.1,0.5,0.3,2.7,10.8
1 season,NA,KCO,NBA,,66,NA,11.1,1.2,3.3,0.362,0.7,1,0.746,NA,NA,1.4,0.9,NA,NA,1.7,3.1
2 seasons,NA,HOU,NBA,,65,NA,11.7,1.4,4.1,0.338,0.8,1,0.833,NA,NA,2.2,0.8,NA,NA,2,3.6
1 season,NA,WSB,NBA,,59,NA,7.2,1.3,3.2,0.389,0.8,1.1,0.75,0.4,0.6,1,0.3,0.2,0.1,1,3.3
