,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,27,DNR,ABA,,3,,0,,,,3,4,,,,,,,8
Career,,,TOT,,3,,,,,,3,4,,,,,,,8
,,,NBA,,2,3,,,,,0,0,,,2,1,,2,4
,,,ABA,,3,,0,,,,3,4,,,,,,,8
,,,,,,,,,,,,,,,,,,,
1 Season,,LAL,NBA,,2,3,,,,,0,0,,,2,1,,2,4
1 Season,,DNR,ABA,,3,,0,,,,3,4,,,,,,,8
