,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1985-86,22,ATL,NBA,,4,5,0,0,4,5,11,11,3,6,8,2,2,3,4,6,19,21.2
1986-87,23,ATL,NBA,,4,6,0,0,4,6,3,4,2,6,6,1,2,1,0,5,11,12.4
1988-89,25,ATL,NBA,,5,7,0,0,5,7,9,11,5,10,13,1,1,2,3,6,19,21.9
1990-91,27,ATL,NBA,,2,6,0,0,2,6,2,2,2,4,6,4,1,2,1,4,4,5.5
1992-93,29,ATL,NBA,,1,5,0,0,1,5,1,2,4,6,10,2,2,3,1,5,3,5.9
1993-94,30,ATL,NBA,,5,10,0,0,5,10,2,5,1,6,7,4,3,4,2,5,11,10.9
1995-96,32,ORL,NBA,,1,2,0,0,1,2,1,3,2,4,5,1,1,1,1,6,3,2.8
Career,,,,,5,10,0,0,5,10,11,11,5,10,13,4,3,4,4,6,19,21.9
6 Seasons,,ATL,NBA,,5,10,0,0,5,10,11,11,5,10,13,4,3,4,4,6,19,21.9
1 Season,,ORL,NBA,,1,2,0,0,1,2,1,3,2,4,5,1,1,1,1,6,3,2.8
