Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985-86,22,ATL,NBA,C,9,0,193,2.6,5.4,0.483,0,0,NA,2.6,5.4,0.483,4.8,8.6,0.565,2.1,4.3,6.3,0.9,1.1,1.9,1.3,5,10.1
1986-87,23,ATL,NBA,C,8,0,86,2.9,5.4,0.538,0,0,NA,2.9,5.4,0.538,2.5,3.3,0.75,2.1,8.4,10.5,1.3,1.3,1.7,0,10,8.4
1988-89,25,ATL,NBA,C,5,5,192,3.4,5.4,0.621,0,0,NA,3.4,5.4,0.621,5.2,6.2,0.848,3,6,9,0.7,0.4,1.5,1.5,4.3,12
1990-91,27,ATL,NBA,C,5,5,133,1.1,3.8,0.286,0,0,NA,1.1,3.8,0.286,0.5,0.5,1,1.1,5.1,6.2,1.9,0.5,1.1,0.8,4.6,2.7
1992-93,29,ATL,NBA,C,3,3,89,0.4,4,0.1,0,0,NA,0.4,4,0.1,0.4,0.8,0.5,3.2,6.5,9.7,1.6,1.2,2,0.8,3.6,1.2
1993-94,30,ATL,NBA,C,11,11,195,5,12.2,0.409,0,0,NA,5,12.2,0.409,0.7,1.8,0.4,0.9,4.6,5.5,2.4,1.1,2.2,1.1,5.9,10.7
1995-96,32,ORL,NBA,C,12,3,140,1,1.8,0.571,0,0,NA,1,1.8,0.571,0.8,1.8,0.429,2.1,3.9,5.9,0.8,1.3,1,0.8,10,2.8
Career,NA,,NBA,,53,27,1028,2.6,5.9,0.446,0,0,NA,2.6,5.9,0.446,2.5,3.8,0.648,2,5.3,7.2,1.4,0.9,1.6,1,6,7.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,ATL,NBA,,41,24,888,2.9,6.5,0.441,0,0,NA,2.9,6.5,0.441,2.7,4.1,0.663,2,5.5,7.5,1.5,0.9,1.7,1.1,5.4,8.5
1 season,NA,ORL,NBA,,12,3,140,1,1.8,0.571,0,0,NA,1,1.8,0.571,0.8,1.8,0.429,2.1,3.9,5.9,0.8,1.3,1,0.8,10,2.8
