,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1994-95,21,GCANYON,28,759,170,315,3,12,80,119,,268,48,,,,,423,.540,.250,.672,27.1,15.1,9.6,1.7
1995-96,22,GCANYON,29,882,192,352,0,1,124,168,,268,79,,,,,508,.545,.000,.738,30.4,17.5,9.2,2.7
Career,,,57,1641,362,667,3,13,204,287,,536,127,,,,,931,.543,.231,.711,28.8,16.3,9.4,2.2
