,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,38,TOT,NBA,C,78,1830,.441,9.3,.991,.296,.239,.230,.226,.009,.443,.603,.370,.371,.385,.167,.670,.042,29,.000,.167,.000,3,0
2000-01,38,TOR,NBA,C,35,771,.461,9.1,.993,.286,.275,.268,.164,.007,.464,.623,.419,.417,.341,.000,.669,.048,13,,.000,,2,0
2000-01,38,DEN,NBA,C,43,1059,.428,9.5,.990,.302,.216,.207,.266,.010,.429,.591,.330,.333,.402,.250,.670,.038,16,.000,.250,.000,1,0
2001-02,39,HOU,NBA,PF,52,865,.440,5.2,.996,.486,.285,.144,.081,.004,.442,.609,.333,.220,.217,.000,.664,.063,18,,.000,,0,0
2002-03,40,SAS,NBA,C,71,840,.479,7.5,.992,.377,.257,.226,.132,.008,.482,.732,.303,.414,.235,.000,.569,.086,22,,.500,.000,0,0
2003-04,41,SAS,NBA,C,48,373,.467,8.7,.993,.313,.233,.267,.180,.007,.470,.745,.371,.325,.333,.000,.557,.080,12,,.000,,0,0
2004-05,42,ATL,NBA,C,29,344,.389,6.7,.978,.456,.233,.211,.078,.022,.398,.537,.381,.158,.286,.000,.514,.078,7,,.000,,1,0
2006-07,44,DAL,NBA,PF,5,43,.385,8.1,1.000,.385,.231,.154,.231,.000,.385,.600,.333,.000,.333,,1.000,.000,0,,,,0,0
Career,,,NBA,,283,4295,.446,8.0,.992,.358,.250,.215,.168,.008,.449,.635,.350,.339,.340,.083,.632,.059,88,.000,.167,.000,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SAS,NBA,,119,1213,.474,8.0,.993,.354,.248,.241,.150,.007,.478,.736,.327,.378,.279,.000,.565,.084,34,,.333,.000,0,0
1 season,,HOU,NBA,,52,865,.440,5.2,.996,.486,.285,.144,.081,.004,.442,.609,.333,.220,.217,.000,.664,.063,18,,.000,,0,0
1 season,,DEN,NBA,,43,1059,.428,9.5,.990,.302,.216,.207,.266,.010,.429,.591,.330,.333,.402,.250,.670,.038,16,.000,.250,.000,1,0
1 season,,TOR,NBA,,35,771,.461,9.1,.993,.286,.275,.268,.164,.007,.464,.623,.419,.417,.341,.000,.669,.048,13,,.000,,2,0
1 season,,ATL,NBA,,29,344,.389,6.7,.978,.456,.233,.211,.078,.022,.398,.537,.381,.158,.286,.000,.514,.078,7,,.000,,1,0
1 season,,DAL,NBA,,5,43,.385,8.1,1.000,.385,.231,.154,.231,.000,.385,.600,.333,.000,.333,,1.000,.000,0,,,,0,0
