Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Terence Stansbury,,1.5,0.6,0.3
John Warren,91.0,1.7,0.5,0.3
Avery Johnson,90.4,1.6,0.5,0.3
Tony Smith,89.6,1.5,0.5,0.1
Nik Stauskas,89.3,1.4,0.5,0.5
Sidney Lowe,88.1,1.7,0.5,0.3
Tony Delk,86.9,1.6,0.8,0.4
Vonteego Cummings,86.0,1.3,0.6,0.2
Jordan Hamilton,85.9,1.6,0.8,0.3
Ray McCallum,85.4,1.4,0.4,0.3
Pep Saul,83.8,1.5,0.6,NA
